time,open,high,low,close,volume,bid,ask
2021-06-13 00:00:00,1876.16,1877.608,1760.86,1764.562,546623.0,1764.562,1764.562
2021-06-20 00:00:00,1768.728,1794.85,1766.41,1781.361,503879.0,1781.361,1781.361
2021-06-27 00:00:00,1781.264,1794.983,1750.621,1787.446,492067.0,1787.446,1787.446
2021-07-04 00:00:00,1787.277,1818.312,1784.426,1808.222,392966.0,1808.222,1808.222
2021-07-11 00:00:00,1808.049,1834.039,1791.409,1812.007,383401.0,1812.007,1812.007
2021-07-18 00:00:00,1811.224,1824.88,1789.193,1802.126,384525.0,1802.126,1802.126
2021-07-25 00:00:00,1802.274,1832.548,1792.394,1813.934,345528.0,1813.934,1813.934
2021-08-01 00:00:00,1814.431,1831.657,1758.355,1763.819,339501.0,1763.819,1763.819
2021-08-08 00:00:00,1761.426,1779.901,1686.784,1779.509,569110.0,1779.509,1779.509
2021-08-15 00:00:00,1779.017,1795.519,1770.84,1781.235,372086.0,1781.235,1781.235
2021-08-22 00:00:00,1781.378,1819.125,1776.413,1816.778,336927.0,1816.778,1816.778
2021-08-29 00:00:00,1817.936,1833.859,1801.544,1827.573,302565.0,1827.573,1827.573
2021-09-05 00:00:00,1828.089,1830.149,1782.3,1787.614,314938.0,1787.614,1787.614
2021-09-12 00:00:00,1787.288,1808.59,1745.019,1754.536,397713.0,1754.536,1754.536
2021-09-19 00:00:00,1754.698,1787.164,1737.392,1750.494,453587.0,1750.494,1750.494
2021-09-26 00:00:00,1750.033,1764.191,1721.571,1760.453,485425.0,1760.453,1760.453
2021-10-03 00:00:00,1760.954,1781.292,1745.822,1757.212,455409.0,1757.212,1757.212
2021-10-10 00:00:00,1757.272,1800.406,1750.128,1767.427,396511.0,1767.427,1767.427
2021-10-17 00:00:00,1766.961,1813.56,1760.276,1792.853,430872.0,1792.853,1792.853
2021-10-24 00:00:00,1792.926,1810.38,1771.896,1783.296,454034.0,1783.296,1783.496
2021-10-31 00:00:00,1783.269,1818.269,1758.534,1818.124,458147.0,1818.124,1818.324
2021-11-07 00:00:00,1815.75,1868.574,1812.403,1864.361,453781.0,1864.361,1864.5610000000001
2021-11-14 00:00:00,1866.804,1877.067,1842.815,1846.196,443190.0,1846.196,1846.396
2021-11-21 00:00:00,1842.207,1849.046,1778.15,1787.433,480230.0,1787.433,1787.433
2021-11-28 00:00:00,1788.597,1808.561,1761.841,1783.414,580287.0,1783.414,1783.614
2021-12-05 00:00:00,1782.102,1793.061,1769.919,1782.805,387202.0,1782.805,1783.005
2021-12-12 00:00:00,1782.732,1814.191,1753.053,1798.064,401953.0,1798.064,1798.2640000000001
2021-12-19 00:00:00,1800.61,1810.687,1784.568,1808.451,261979.0,1808.451,1808.651
2021-12-26 00:00:00,1806.207,1828.722,1789.212,1827.615,298607.0,1827.615,1827.815
